Order ID,Order Date,Customer ID,Segment,Region,Category,Product Name,Quantity,Discount,Sales,Profit,Ship Mode,Profit Margin %,Order Month,Order Year
ORD-01737,2024-08-26,CUST-0406,Corporate,North,Clothing,Running Shoes,2,0.2,1700.98,305.41,Same Day,17.95,2024-08,2024
ORD-02810,2024-02-02,CUST-0716,Consumer,South,Furniture,Filing Cabinet,1,0.15,6545.96,1350.92,Standard,20.64,2024-02,2024
ORD-02634,2024-05-12,CUST-0741,Consumer,South,Electronics,Power Bank 10000mAh,2,0.0,3246.3,846.8,Standard,26.09,2024-05,2024
ORD-01682,2025-07-23,CUST-1094,Corporate,South,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Standard,33.98,2025-07,2025
ORD-01404,2024-01-21,CUST-0251,Corporate,East,Electronics,Laptop Stand,1,0.1,1644.38,362.67,Standard,22.06,2024-01,2024
ORD-01990,2024-05-21,CUST-0761,Corporate,North,Electronics,Wireless Mouse,1,0.1,4301.42,324.45,Same Day,7.54,2024-05,2024
ORD-01966,2025-01-29,CUST-1215,Home Office,North,Clothing,Rain Jacket,1,0.05,1202.33,194.32,Express,16.16,2025-01,2025
ORD-02050,2025-10-17,CUST-0789,Corporate,North,Furniture,Wall Shelf,1,0.0,8917.06,1764.81,Standard,19.79,2025-10,2025
ORD-02359,2025-10-14,CUST-1024,Consumer,East,Clothing,Hoodie,1,0.0,1557.8,323.78,Express,20.78,2025-10,2025
ORD-01348,2024-01-22,CUST-1089,Corporate,East,Office Supplies,Stapler,1,0.0,252.46,54.35,Standard,21.53,2024-01,2024
ORD-01601,2025-07-13,CUST-0889,Corporate,North,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Standard,28.75,2025-07,2025
ORD-01542,2025-04-24,CUST-0014,Home Office,East,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Same Day,24.94,2025-04,2025
ORD-02844,2024-11-01,CUST-1258,Corporate,North,Electronics,Power Bank 10000mAh,2,0.0,3246.3,846.8,Standard,26.09,2024-11,2024
ORD-03060,2024-11-26,CUST-0505,Consumer,North,Furniture,Study Table,1,0.05,6219.84,638.98,Standard,10.27,2024-11,2024
ORD-02196,2025-11-25,CUST-0206,Home Office,East,Electronics,USB-C Charger,1,0.2,2081.85,290.88,Standard,13.97,2025-11,2025
ORD-02987,2024-11-28,CUST-1187,Consumer,East,Clothing,Formal Shirt,1,0.0,2022.02,206.93,Standard,10.23,2024-11,2024
ORD-01072,2024-01-11,CUST-0539,Consumer,South,Office Supplies,A4 Paper Ream,2,0.1,746.01,41.88,Standard,5.61,2024-01,2024
ORD-01765,2024-08-20,CUST-0378,Consumer,West,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Express,20.16,2024-08,2024
ORD-02977,2025-12-27,CUST-0705,Home Office,South,Office Supplies,A4 Paper Ream,2,0.0,828.9,71.4,Standard,8.61,2025-12,2025
ORD-01419,2025-11-29,CUST-0982,Home Office,South,Electronics,Power Bank 10000mAh,1,0.0,1623.15,423.4,Standard,26.09,2025-11,2025
ORD-01625,2025-05-16,CUST-0997,Consumer,East,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Express,33.98,2025-05,2025
ORD-01267,2025-09-25,CUST-0433,Corporate,South,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2025-09,2025
ORD-01633,2024-10-08,CUST-1065,Home Office,East,Electronics,Power Bank 10000mAh,1,0.0,1623.15,423.4,Express,26.09,2024-10,2024
ORD-02033,2025-10-06,CUST-1102,Corporate,West,Clothing,Running Shoes,3,0.0,3189.33,764.0,Standard,23.95,2025-10,2025
ORD-01210,2024-02-15,CUST-0007,Home Office,South,Clothing,Denim Jeans,1,0.1,474.74,99.06,Standard,20.87,2024-02,2024
ORD-01129,2025-01-29,CUST-1364,Consumer,South,Clothing,Hoodie,1,0.05,1479.91,285.39,Standard,19.28,2025-01,2025
ORD-03026,2024-05-01,CUST-0526,Consumer,East,Furniture,Filing Cabinet,1,0.15,6545.96,1350.92,Standard,20.64,2024-05,2024
ORD-02376,2025-10-04,CUST-0135,Consumer,East,Furniture,Wall Shelf,2,0.0,17834.12,3529.62,Standard,19.79,2025-10,2025
ORD-02218,2025-07-17,CUST-0340,Consumer,North,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Standard,10.54,2025-07,2025
ORD-01090,2024-07-10,CUST-0917,Home Office,North,Office Supplies,File Folder Pack,2,0.0,330.46,106.97,Standard,32.37,2024-07,2024
ORD-02044,2024-09-06,CUST-0627,Consumer,South,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2024-09,2024
ORD-01242,2025-07-25,CUST-0806,Home Office,East,Electronics,Wireless Mouse,2,0.0,9558.72,1007.76,Standard,10.54,2025-07,2025
ORD-02451,2024-06-23,CUST-0779,Consumer,South,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2024-06,2024
ORD-01414,2024-05-13,CUST-0471,Home Office,West,Office Supplies,File Folder Pack,1,0.0,165.23,53.49,Express,32.37,2024-05,2024
ORD-02193,2024-03-09,CUST-1005,Corporate,North,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2024-03,2024
ORD-01582,2024-01-03,CUST-1098,Corporate,South,Office Supplies,Stapler,2,0.0,504.92,108.7,Standard,21.53,2024-01,2024
ORD-02811,2025-06-08,CUST-0430,Consumer,South,Office Supplies,A4 Paper Ream,1,0.0,414.45,35.7,Standard,8.61,2025-06,2025
ORD-01186,2025-09-16,CUST-1073,Consumer,East,Furniture,Wall Shelf,1,0.05,8471.21,1549.5,Standard,18.29,2025-09,2025
ORD-02537,2024-07-30,CUST-0283,Corporate,East,Office Supplies,Stapler,2,0.0,504.92,108.7,Express,21.53,2024-07,2024
ORD-01925,2024-06-03,CUST-0702,Consumer,East,Clothing,Rain Jacket,1,0.1,1139.05,63.6,Standard,5.58,2024-06,2024
ORD-02500,2025-02-19,CUST-1315,Consumer,North,Clothing,Cotton T-Shirt,1,0.0,1214.78,110.83,Express,9.12,2025-02,2025
ORD-02311,2025-11-07,CUST-1354,Home Office,North,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Standard,25.06,2025-11,2025
ORD-02805,2025-03-17,CUST-0528,Consumer,East,Electronics,Webcam HD,1,0.0,4621.72,955.68,Standard,20.68,2025-03,2025
ORD-01675,2024-07-17,CUST-0749,Corporate,North,Electronics,Power Bank 10000mAh,3,0.0,4869.45,1270.19,Standard,26.08,2024-07,2024
ORD-02180,2025-07-14,CUST-0404,Consumer,East,Furniture,Bed Side Table,1,0.0,5251.59,1531.64,Standard,29.17,2025-07,2025
ORD-01167,2024-05-17,CUST-0722,Home Office,East,Furniture,Filing Cabinet,1,0.0,7701.13,1935.86,Standard,25.14,2024-05,2024
ORD-01262,2025-05-29,CUST-0061,Corporate,West,Electronics,Webcam HD,1,0.05,4390.63,842.04,Same Day,19.18,2025-05,2025
ORD-01339,2024-11-08,CUST-0987,Consumer,North,Office Supplies,A4 Paper Ream,2,0.0,828.9,71.4,Standard,8.61,2024-11,2024
ORD-01176,2025-10-25,CUST-0051,Consumer,North,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Standard,28.75,2025-10,2025
ORD-01801,2025-10-03,CUST-0661,Corporate,South,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2025-10,2025
ORD-01421,2025-10-29,CUST-1287,Consumer,North,Electronics,Smartwatch,2,0.0,3302.1,873.15,Standard,26.44,2025-10,2025
ORD-02666,2025-11-21,CUST-1355,Consumer,West,Electronics,Noise Cancelling Headphones,1,0.1,4224.3,1099.01,Express,26.02,2025-11,2025
ORD-01348,2024-01-22,CUST-1089,Corporate,East,Office Supplies,A4 Paper Ream,2,0.0,828.9,71.4,Standard,8.61,2024-01,2024
ORD-02865,2025-11-04,CUST-0650,Consumer,East,Electronics,Webcam HD,1,0.0,4621.72,955.68,Standard,20.68,2025-11,2025
ORD-01837,2025-06-09,CUST-0474,Corporate,East,Office Supplies,A4 Paper Ream,1,0.05,393.73,28.01,Standard,7.11,2025-06,2025
ORD-02519,2025-05-06,CUST-1167,Home Office,East,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2025-05,2025
ORD-03065,2025-09-17,CUST-0859,Corporate,North,Office Supplies,Stapler,4,0.0,1009.84,217.4,Express,21.53,2025-09,2025
ORD-01394,2025-12-11,CUST-0351,Home Office,East,Furniture,Bean Bag,1,0.1,6779.74,548.64,Standard,8.09,2025-12,2025
ORD-01034,2024-10-20,CUST-0455,Consumer,South,Electronics,Webcam HD,1,0.0,4621.72,955.68,Standard,20.68,2024-10,2024
ORD-01974,2025-10-24,CUST-0888,Consumer,East,Office Supplies,A4 Paper Ream,1,0.15,352.28,14.49,Express,4.11,2025-10,2025
ORD-02925,2025-10-13,CUST-0131,Consumer,South,Furniture,Recliner Sofa,1,0.15,5812.04,294.91,Standard,5.07,2025-10,2025
ORD-02489,2024-11-12,CUST-0971,Consumer,South,Electronics,Power Bank 10000mAh,1,0.0,1623.15,423.4,Express,26.09,2024-11,2024
ORD-01855,2025-02-08,CUST-0625,Consumer,West,Clothing,Running Shoes,1,0.0,1063.11,254.67,Standard,23.96,2025-02,2025
ORD-02209,2025-03-19,CUST-1312,Consumer,South,Office Supplies,A4 Paper Ream,1,0.0,414.45,35.7,Standard,8.61,2025-03,2025
ORD-02347,2024-11-01,CUST-0256,Consumer,North,Office Supplies,A4 Paper Ream,1,0.15,352.28,14.49,Standard,4.11,2024-11,2024
ORD-01117,2024-05-02,CUST-0022,Consumer,South,Office Supplies,Sticky Notes Pack,2,0.1,441.41,58.0,Standard,13.14,2024-05,2024
ORD-02428,2024-10-16,CUST-1190,Consumer,West,Electronics,USB-C Charger,2,0.0,5204.62,1039.48,Express,19.97,2024-10,2024
ORD-02665,2024-06-23,CUST-0710,Consumer,West,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Standard,10.54,2024-06,2024
ORD-01330,2024-03-14,CUST-0691,Home Office,North,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Express,12.78,2024-03,2024
ORD-02233,2025-10-23,CUST-1285,Corporate,East,Office Supplies,Desk Organizer,2,0.15,307.26,25.42,Standard,8.27,2025-10,2025
ORD-02172,2025-10-31,CUST-0125,Consumer,North,Furniture,Study Table,1,0.0,6547.2,770.82,Standard,11.77,2025-10,2025
ORD-01833,2024-06-16,CUST-0188,Corporate,West,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Express,10.54,2024-06,2024
ORD-01904,2025-01-21,CUST-0291,Consumer,West,Clothing,Running Shoes,1,0.2,850.49,152.7,Express,17.95,2025-01,2025
ORD-02036,2024-12-23,CUST-0638,Consumer,West,Office Supplies,Sticky Notes Pack,1,0.0,245.23,39.58,Express,16.14,2024-12,2024
ORD-01570,2024-09-12,CUST-0646,Consumer,West,Office Supplies,Ballpoint Pen Box,1,0.05,76.3,24.78,Express,32.48,2024-09,2024
ORD-01277,2025-10-27,CUST-1338,Corporate,North,Furniture,Bed Side Table,1,0.2,4201.27,973.23,Express,23.17,2025-10,2025
ORD-01657,2025-08-21,CUST-0009,Consumer,East,Furniture,Office Chair,1,0.15,10787.32,2801.58,Standard,25.97,2025-08,2025
ORD-01098,2025-05-30,CUST-0047,Consumer,South,Clothing,Denim Jeans,1,0.05,501.12,112.08,Express,22.37,2025-05,2025
ORD-01981,2024-07-20,CUST-1025,Consumer,North,Clothing,Running Shoes,2,0.0,2126.22,509.33,Standard,23.95,2024-07,2024
ORD-01648,2025-11-03,CUST-0637,Consumer,East,Clothing,Hoodie,1,0.0,1557.8,323.78,Standard,20.78,2025-11,2025
ORD-02770,2025-01-08,CUST-0528,Corporate,North,Furniture,Filing Cabinet,2,0.0,15402.26,3871.73,Standard,25.14,2025-01,2025
ORD-02178,2024-03-11,CUST-1144,Consumer,East,Furniture,Bookshelf,3,0.0,3904.8,1055.84,Same Day,27.04,2024-03,2024
ORD-01156,2025-10-30,CUST-1067,Consumer,North,Clothing,Cotton T-Shirt,1,0.05,1154.04,87.98,Standard,7.62,2025-10,2025
ORD-02492,2025-02-11,CUST-0509,Consumer,North,Furniture,Study Table,1,0.1,5892.48,516.97,Standard,8.77,2025-02,2025
ORD-01655,2025-07-31,CUST-1115,Consumer,West,Furniture,Bed Side Table,1,0.0,5251.59,1531.64,Same Day,29.17,2025-07,2025
ORD-01062,2025-07-15,CUST-0216,Home Office,East,Clothing,Running Shoes,1,0.0,1063.11,254.67,Standard,23.96,2025-07,2025
ORD-01204,2024-01-23,CUST-0539,Consumer,South,Furniture,Bed Side Table,2,0.0,10503.18,3063.28,Express,29.17,2024-01,2024
ORD-03047,2024-10-25,CUST-1331,Corporate,North,Electronics,Smartwatch,1,0.0,1651.05,436.58,Standard,26.44,2024-10,2024
ORD-01166,2025-04-09,CUST-0393,Corporate,West,Clothing,Hoodie,2,0.0,3115.6,647.55,Standard,20.78,2025-04,2025
ORD-01093,2024-06-01,CUST-1064,Corporate,East,Furniture,Bed Side Table,2,0.0,10503.18,3063.28,Express,29.17,2024-06,2024
ORD-01368,2025-10-21,CUST-0565,Consumer,North,Office Supplies,A4 Paper Ream,1,0.1,373.0,20.94,Standard,5.61,2025-10,2025
ORD-02599,2024-12-15,CUST-0512,Home Office,East,Electronics,Power Bank 10000mAh,1,0.2,1298.52,260.81,Standard,20.09,2024-12,2024
ORD-01923,2025-10-22,CUST-1242,Corporate,North,Clothing,Woolen Sweater,1,0.05,1804.42,491.77,Standard,27.25,2025-10,2025
ORD-01157,2025-12-17,CUST-0641,Corporate,South,Electronics,Webcam HD,1,0.1,4159.55,735.33,Standard,17.68,2025-12,2025
ORD-01534,2025-11-21,CUST-1288,Corporate,North,Furniture,Wall Shelf,1,0.0,8917.06,1764.81,Standard,19.79,2025-11,2025
ORD-02677,2024-06-11,CUST-1276,Corporate,South,Furniture,Bean Bag,1,0.05,7156.39,686.46,Express,9.59,2024-06,2024
ORD-01701,2024-11-09,CUST-1118,Consumer,West,Electronics,Webcam HD,1,0.1,4159.55,735.33,Standard,17.68,2024-11,2024
ORD-02514,2024-11-12,CUST-0228,Consumer,West,Office Supplies,Whiteboard Marker Set,1,0.1,146.07,38.02,Standard,26.03,2024-11,2024
ORD-02483,2025-08-27,CUST-0332,Consumer,East,Electronics,Smartwatch,1,0.0,1651.05,436.58,Express,26.44,2025-08,2025
ORD-02763,2025-07-22,CUST-0017,Consumer,East,Electronics,Smartwatch,1,0.0,1651.05,436.58,Standard,26.44,2025-07,2025
ORD-01254,2025-08-06,CUST-1165,Consumer,East,Furniture,Office Chair,1,0.0,12690.96,3867.06,Express,30.47,2025-08,2025
ORD-02661,2025-01-25,CUST-0891,Consumer,East,Clothing,Formal Shirt,1,0.1,1819.82,131.64,Standard,7.23,2025-01,2025
ORD-02533,2024-08-17,CUST-0012,Consumer,West,Electronics,Power Bank 10000mAh,1,0.0,1623.15,423.4,Standard,26.09,2024-08,2024
ORD-02458,2025-02-25,CUST-1274,Consumer,East,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Standard,10.54,2025-02,2025
ORD-01197,2025-10-01,CUST-0272,Corporate,South,Clothing,Woolen Sweater,2,0.0,3798.78,1092.28,Standard,28.75,2025-10,2025
ORD-02942,2024-10-20,CUST-0178,Home Office,East,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Express,20.16,2024-10,2024
ORD-02352,2024-11-03,CUST-0394,Consumer,South,Electronics,Noise Cancelling Headphones,2,0.2,7509.87,1728.5,Standard,23.02,2024-11,2024
ORD-01296,2025-02-24,CUST-0617,Consumer,North,Clothing,Woolen Sweater,1,0.1,1709.45,440.24,Express,25.75,2025-02,2025
ORD-01205,2024-05-10,CUST-0959,Consumer,North,Office Supplies,Sticky Notes Pack,2,0.05,465.94,68.22,Standard,14.64,2024-05,2024
ORD-02494,2025-06-01,CUST-0553,Consumer,West,Clothing,Running Shoes,3,0.15,2710.93,527.4,Express,19.45,2025-06,2025
ORD-03000,2025-07-11,CUST-0511,Corporate,East,Clothing,Cotton T-Shirt,1,0.0,1214.78,110.83,Express,9.12,2025-07,2025
ORD-02386,2025-04-03,CUST-1151,Consumer,North,Furniture,Wall Shelf,1,0.0,8917.06,1764.81,Standard,19.79,2025-04,2025
ORD-02290,2025-09-28,CUST-0550,Consumer,South,Electronics,Noise Cancelling Headphones,1,0.0,4693.67,1361.93,Standard,29.02,2025-09,2025
ORD-02408,2024-04-07,CUST-0980,Consumer,North,Office Supplies,Sticky Notes Pack,1,0.0,245.23,39.58,Express,16.14,2024-04,2024
ORD-01815,2024-11-07,CUST-0675,Home Office,West,Clothing,Running Shoes,1,0.15,903.64,175.8,Standard,19.45,2024-11,2024
ORD-01078,2024-03-08,CUST-0711,Corporate,East,Office Supplies,Printer Ink Cartridge,2,0.1,667.71,146.48,Express,21.94,2024-03,2024
ORD-01667,2024-04-21,CUST-0028,Consumer,North,Clothing,Denim Jeans,1,0.15,448.37,86.83,Standard,19.37,2024-04,2024
ORD-02939,2025-07-10,CUST-0838,Consumer,East,Clothing,Rain Jacket,2,0.0,2531.22,217.27,Standard,8.58,2025-07,2025
ORD-02776,2025-12-19,CUST-0135,Consumer,South,Electronics,Noise Cancelling Headphones,1,0.0,4693.67,1361.93,Standard,29.02,2025-12,2025
ORD-01554,2025-04-11,CUST-0593,Consumer,North,Office Supplies,Stapler,2,0.0,504.92,108.7,Standard,21.53,2025-04,2025
ORD-01473,2025-11-16,CUST-0933,Consumer,North,Office Supplies,A4 Paper Ream,1,0.0,414.45,35.7,Express,8.61,2025-11,2025
ORD-01521,2025-07-25,CUST-0597,Consumer,East,Clothing,Denim Jeans,1,0.0,527.49,125.89,Standard,23.87,2025-07,2025
ORD-01685,2024-08-14,CUST-0899,Consumer,West,Electronics,Bluetooth Speaker,1,0.05,5574.94,1040.31,Express,18.66,2024-08,2024
ORD-02731,2025-10-08,CUST-1311,Corporate,North,Electronics,Noise Cancelling Headphones,1,0.0,4693.67,1361.93,Standard,29.02,2025-10,2025
ORD-02553,2024-07-08,CUST-0069,Consumer,East,Office Supplies,Sticky Notes Pack,1,0.0,245.23,39.58,Standard,16.14,2024-07,2024
ORD-01636,2025-04-18,CUST-0956,Consumer,North,Furniture,Bed Side Table,1,0.0,5251.59,1531.64,Standard,29.17,2025-04,2025
ORD-02963,2024-07-24,CUST-0420,Home Office,North,Electronics,USB-C Charger,2,0.0,5204.62,1039.48,Standard,19.97,2024-07,2024
ORD-01963,2024-10-07,CUST-1344,Corporate,North,Office Supplies,Desk Organizer,1,0.05,171.7,19.36,Express,11.28,2024-10,2024
ORD-01974,2025-10-24,CUST-0888,Consumer,East,Office Supplies,A4 Paper Ream,1,0.0,414.45,35.7,Express,8.61,2025-10,2025
ORD-02033,2025-10-06,CUST-1102,Corporate,West,Office Supplies,Ballpoint Pen Box,1,0.05,76.3,24.78,Standard,32.48,2025-10,2025
ORD-01291,2025-06-30,CUST-0173,Consumer,East,Clothing,Formal Shirt,1,0.0,2022.02,206.93,Express,10.23,2025-06,2025
ORD-02739,2025-10-15,CUST-0779,Consumer,East,Office Supplies,A4 Paper Ream,1,0.0,414.45,35.7,Standard,8.61,2025-10,2025
ORD-01579,2025-11-12,CUST-0757,Corporate,North,Clothing,Running Shoes,1,0.0,1063.11,254.67,Standard,23.96,2025-11,2025
ORD-01781,2024-01-19,CUST-0456,Corporate,North,Office Supplies,File Folder Pack,1,0.0,165.23,53.49,Standard,32.37,2024-01,2024
ORD-02352,2024-11-03,CUST-0394,Consumer,South,Furniture,Office Chair,1,0.0,12690.96,3867.06,Standard,30.47,2024-11,2024
ORD-02373,2025-07-31,CUST-1353,Home Office,East,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2025-07,2025
ORD-01937,2024-08-04,CUST-0233,Consumer,West,Office Supplies,Printer Ink Cartridge,1,0.2,296.76,56.2,Standard,18.94,2024-08,2024
ORD-02267,2025-08-19,CUST-1009,Corporate,North,Clothing,Running Shoes,1,0.0,1063.11,254.67,Express,23.96,2025-08,2025
ORD-02038,2025-08-08,CUST-1089,Corporate,West,Clothing,Woolen Sweater,2,0.0,3798.78,1092.28,Standard,28.75,2025-08,2025
ORD-02581,2024-02-10,CUST-0666,Consumer,North,Furniture,Bean Bag,1,0.0,7533.04,835.59,Standard,11.09,2024-02,2024
ORD-02714,2024-11-16,CUST-1286,Home Office,North,Office Supplies,Printer Ink Cartridge,2,0.0,741.9,185.01,Standard,24.94,2024-11,2024
ORD-02540,2025-11-22,CUST-1178,Home Office,East,Electronics,USB-C Charger,2,0.05,4944.39,913.34,Standard,18.47,2025-11,2025
ORD-01024,2025-05-30,CUST-0692,Corporate,East,Clothing,Cotton T-Shirt,2,0.0,2429.56,221.66,Express,9.12,2025-05,2025
ORD-02744,2024-05-13,CUST-0906,Consumer,East,Office Supplies,Stapler,1,0.0,252.46,54.35,Express,21.53,2024-05,2024
ORD-02613,2024-10-08,CUST-1308,Corporate,North,Clothing,Rain Jacket,2,0.0,2531.22,217.27,Standard,8.58,2024-10,2024
ORD-01014,2024-03-25,CUST-1199,Consumer,West,Clothing,Sports Cap,1,0.0,1518.88,166.04,Standard,10.93,2024-03,2024
ORD-01798,2024-05-17,CUST-0413,Corporate,North,Clothing,Denim Jeans,3,0.0,1582.47,377.68,Express,23.87,2024-05,2024
ORD-02520,2024-03-20,CUST-0482,Home Office,North,Electronics,Smartwatch,1,0.0,1651.05,436.58,Standard,26.44,2024-03,2024
ORD-01962,2024-08-25,CUST-0117,Consumer,West,Electronics,Power Bank 10000mAh,3,0.1,4382.5,1011.7,Same Day,23.08,2024-08,2024
ORD-02602,2024-07-06,CUST-1389,Corporate,South,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Same Day,33.98,2024-07,2024
ORD-01257,2024-09-04,CUST-0585,Consumer,North,Clothing,Sports Cap,2,0.0,3037.76,332.07,Same Day,10.93,2024-09,2024
ORD-01919,2025-04-16,CUST-0110,Corporate,South,Clothing,Rain Jacket,1,0.05,1202.33,85.17,Same Day,7.08,2025-04,2025
ORD-02254,2024-09-07,CUST-0805,Consumer,West,Clothing,Denim Jeans,1,0.0,527.49,125.89,Express,23.87,2024-09,2024
ORD-02967,2025-10-20,CUST-0793,Consumer,North,Office Supplies,Desk Organizer,2,0.0,361.48,46.17,Standard,12.77,2025-10,2025
ORD-01592,2025-05-14,CUST-0619,Consumer,East,Clothing,Formal Shirt,1,0.0,2022.02,206.93,Standard,10.23,2025-05,2025
ORD-01634,2025-05-14,CUST-0711,Consumer,West,Furniture,Wall Shelf,1,0.0,8917.06,1764.81,Express,19.79,2025-05,2025
ORD-02281,2024-12-15,CUST-1203,Consumer,North,Electronics,Webcam HD,2,0.0,9243.44,1911.36,Standard,20.68,2024-12,2024
ORD-01924,2025-10-05,CUST-0017,Consumer,East,Office Supplies,Whiteboard Marker Set,1,0.05,154.18,42.44,Standard,27.53,2025-10,2025
ORD-02605,2025-07-03,CUST-0492,Corporate,North,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Standard,20.16,2025-07,2025
ORD-02289,2024-01-13,CUST-0237,Home Office,North,Electronics,Webcam HD,1,0.0,4621.72,955.68,Express,20.68,2024-01,2024
ORD-01927,2024-06-16,CUST-0422,Consumer,North,Electronics,Wireless Mouse,2,0.0,9558.72,1007.76,Express,10.54,2024-06,2024
ORD-01889,2025-07-10,CUST-1043,Corporate,West,Clothing,Hoodie,1,0.0,1557.8,323.78,Express,20.78,2025-07,2025
ORD-02880,2025-02-20,CUST-0983,Consumer,West,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Express,10.54,2025-02,2025
ORD-02484,2025-12-22,CUST-0723,Home Office,South,Electronics,USB-C Charger,1,0.2,2081.85,290.88,Standard,13.97,2025-12,2025
ORD-02277,2024-12-25,CUST-0095,Corporate,West,Office Supplies,File Folder Pack,1,0.1,148.71,43.68,Standard,29.37,2024-12,2024
ORD-01221,2025-05-25,CUST-0289,Consumer,West,Furniture,Office Chair,1,0.05,12056.41,3492.86,Standard,28.97,2025-05,2025
ORD-02148,2025-02-13,CUST-0865,Consumer,West,Clothing,Cotton T-Shirt,3,0.0,3644.34,332.49,Express,9.12,2025-02,2025
ORD-01501,2024-07-12,CUST-1020,Consumer,West,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Same Day,20.16,2024-07,2024
ORD-03040,2025-02-15,CUST-1214,Consumer,West,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Standard,20.16,2025-02,2025
ORD-03048,2025-04-13,CUST-1366,Consumer,West,Electronics,Power Bank 10000mAh,1,0.0,1623.15,423.4,Standard,26.09,2025-04,2025
ORD-02915,2025-09-10,CUST-0199,Consumer,North,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2025-09,2025
ORD-02415,2024-12-20,CUST-0753,Corporate,North,Electronics,Wireless Mouse,2,0.0,9558.72,1007.76,Standard,10.54,2024-12,2024
ORD-01541,2025-03-21,CUST-0199,Consumer,North,Office Supplies,Ballpoint Pen Box,1,0.1,72.29,22.39,Standard,30.97,2025-03,2025
ORD-01542,2025-04-24,CUST-0014,Home Office,East,Electronics,Noise Cancelling Headphones,2,0.2,7509.87,1728.5,Same Day,23.02,2025-04,2025
ORD-02824,2025-12-05,CUST-0812,Consumer,North,Clothing,Rain Jacket,1,0.0,1265.61,108.63,Express,8.58,2025-12,2025
ORD-02365,2025-12-17,CUST-1112,Corporate,West,Furniture,Bed Side Table,1,0.0,5251.59,1531.64,Standard,29.17,2025-12,2025
ORD-01130,2024-04-12,CUST-0876,Consumer,East,Furniture,Study Table,1,0.0,6547.2,770.82,Express,11.77,2024-04,2024
ORD-02430,2024-10-16,CUST-0196,Consumer,South,Electronics,Noise Cancelling Headphones,2,0.1,8448.61,2198.02,Standard,26.02,2024-10,2024
ORD-02393,2025-08-23,CUST-0981,Home Office,East,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Standard,28.75,2025-08,2025
ORD-02540,2025-11-22,CUST-1178,Home Office,East,Clothing,Cotton T-Shirt,2,0.0,2429.56,221.66,Standard,9.12,2025-11,2025
ORD-02171,2024-10-02,CUST-1033,Consumer,West,Office Supplies,A4 Paper Ream,1,0.1,373.0,20.94,Standard,5.61,2024-10,2024
ORD-01284,2025-12-04,CUST-0054,Corporate,West,Clothing,Running Shoes,2,0.1,1913.6,400.99,Standard,20.95,2025-12,2025
